2024-04-07 20:01:12.004000,66.2222,12.5104,0.41125
2024-04-07 20:01:28.061000,69.7778,11.8764,0.42229
2024-04-07 20:01:32.064000,70.6667,11.7149,0.42495
2024-04-07 20:01:36.087000,71.5556,11.5522,0.42756
2024-04-07 20:01:40.090000,72.4444,11.3883,0.43013
2024-04-07 20:01:44.113000,73.3333,11.2234,0.43266
2024-04-07 20:02:16.262000,80.4444,9.8646,0.45131
2024-04-07 20:02:24.290000,82.2222,9.5146,0.45552
2024-04-07 20:03:52.637000,0.4534,19.996,0.0
2024-04-07 20:04:00.658000,0.5404,19.9859,0.0
2024-04-07 20:04:08.678000,0.6397,19.9669,0.0
2024-04-07 20:04:12.696000,0.6893,19.9545,0.0
2024-04-07 20:04:16.698000,0.7264,19.9438,0.0
2024-04-07 20:04:20.713000,0.7882,19.9235,0.0
2024-04-07 20:04:24.715000,0.8375,19.905,0.0
2024-04-07 20:04:28.737000,0.8868,19.8845,0.0
2024-04-07 20:04:32.739000,0.9359,19.8621,0.0
2024-04-07 20:04:44.780000,1.0828,19.7828,0.0
2024-04-07 20:04:48.782000,1.1316,19.7524,0.06667
2024-04-07 20:04:52.798000,1.1802,19.7201,0.15556
2024-04-07 20:04:56.834000,1.2288,19.6858,0.24444
2024-04-07 20:06:24.991000,2.2568,18.4406,2.2
2024-04-07 20:06:28.993000,2.3013,18.3623,2.28889
2024-04-07 20:06:32.995000,2.3456,18.2821,2.37778
2024-04-07 20:06:37.003000,2.3896,18.2001,2.46667
2024-04-07 20:06:45.011000,2.477,18.0306,2.64444
2024-04-07 20:06:49.013000,2.5203,17.9432,2.73333
2024-04-07 20:06:53.015000,2.5634,17.854,2.82222
2024-04-07 20:06:57.069000,2.6062,17.7629,2.91111
2024-04-07 20:07:05.073000,2.6804,17.5994,3.06667
2024-04-07 20:07:09.075000,2.733,17.4792,3.17778
2024-04-07 20:07:13.078000,2.7747,17.3812,3.26667
2024-04-07 20:07:25.090000,2.8982,17.0766,3.53333
2024-04-07 20:07:29.091000,2.9388,16.9716,3.62222
2024-04-07 20:07:33.094000,2.9791,16.8649,3.71111
2024-04-07 20:07:37.097000,3.0092,16.7838,3.77778
2024-04-07 20:07:45.110000,3.0982,16.5349,3.97778
2024-04-07 20:07:49.112000,3.1373,16.4216,4.06667
2024-04-07 20:07:53.114000,3.1761,16.3066,4.15556
2024-04-07 20:07:57.117000,3.2146,16.19,4.24444
2024-04-07 20:08:05.129000,3.2905,15.9519,4.42222
2024-04-07 20:08:09.132000,3.328,15.8305,4.51111
2024-04-07 20:08:13.134000,3.3651,15.7074,4.6
2024-04-07 20:08:25.197000,3.4746,15.329,4.86667
2024-04-07 20:08:29.199000,3.5103,15.1998,4.95556
2024-04-07 20:08:33.201000,3.5458,15.069,5.04444
2024-04-07 20:08:37.204000,3.5808,14.9368,5.13333
2024-04-07 20:08:45.213000,3.6499,14.6678,5.31111
2024-04-07 20:08:49.218000,3.6754,14.5654,5.37778
2024-04-07 20:08:53.220000,3.7175,14.393,5.48889
2024-04-07 20:08:57.223000,3.7508,14.2534,5.57778
2024-04-07 20:09:05.234000,3.8081,14.0057,5.73333
2024-04-07 20:09:09.241000,3.8483,13.8261,5.84444
2024-04-07 20:09:13.246000,3.8721,13.7174,5.91111
2024-04-07 20:09:25.254000,3.9652,13.2746,6.17778
2024-04-07 20:09:29.262000,4.003,13.0866,6.28889
2024-04-07 20:09:33.264000,4.0328,12.9347,6.37778
2024-04-07 20:09:37.266000,4.0621,12.7815,6.46667
2024-04-07 20:09:41.274000,4.0911,12.6271,6.55556
2024-04-07 20:09:49.333000,4.1477,12.3144,6.73333
2024-04-07 20:09:53.335000,4.1754,12.1561,6.82222
2024-04-07 20:09:57.337000,4.2027,11.9967,6.91111
2024-04-07 20:10:05.345000,4.2561,11.6743,7.08889
2024-04-07 20:10:09.353000,4.2821,11.5113,7.17778
2024-04-07 20:10:13.357000,4.3077,11.3472,7.26667
2024-04-07 20:10:25.371000,4.3819,10.8481,7.53333
2024-04-07 20:10:29.374000,4.4058,10.6795,7.62222
2024-04-07 20:10:33.375000,4.4292,10.5099,7.71111
2024-04-07 20:10:37.377000,4.4522,10.3392,7.8
2024-04-07 20:10:45.382000,4.4968,9.9948,7.97778
2024-04-07 20:10:49.385000,4.5184,9.821,8.06667
2024-04-07 20:10:53.395000,4.5396,9.6463,8.15556
2024-04-07 20:10:57.400000,4.5603,9.4706,8.24444
2024-04-07 20:11:05.405000,4.6004,9.1165,8.42222
2024-04-07 20:11:09.407000,4.6198,8.938,8.51111
2024-04-07 20:11:13.416000,4.6387,8.7586,8.6
2024-04-07 20:11:25.473000,4.6926,8.2154,8.86667
2024-04-07 20:11:29.477000,4.7096,8.0326,8.95556
2024-04-07 20:11:33.479000,4.7261,7.849,9.04444
2024-04-07 20:11:37.481000,4.7422,7.6647,9.13333
2024-04-07 20:11:45.491000,4.773,7.2937,9.31111
2024-04-07 20:11:49.494000,4.7876,7.1071,9.4
2024-04-07 20:11:53.501000,4.8018,6.9198,9.48889
2024-04-07 20:11:57.507000,4.8155,6.7319,9.57778
2024-04-07 20:12:05.512000,4.8415,6.3539,9.75556
2024-04-07 20:12:09.515000,4.8537,6.1639,9.84444
2024-04-07 20:12:13.523000,4.8655,5.9734,9.93333
2024-04-07 20:12:25.536000,4.8953,5.4463,10.17778
2024-04-07 20:12:29.544000,4.9076,5.2053,10.28889
2024-04-07 20:12:33.549000,4.917,5.0119,10.37778
2024-04-07 20:12:37.551000,4.9258,4.8181,10.46667
2024-04-07 20:12:45.613000,4.942,4.4289,10.64444
2024-04-07 20:12:49.614000,4.9493,4.2337,10.73333
2024-04-07 20:12:53.616000,4.9562,4.038,10.82222
2024-04-07 20:12:57.619000,4.9625,3.8419,10.91111
2024-04-07 20:13:05.630000,4.9738,3.4486,11.08889
2024-04-07 20:13:09.632000,4.9786,3.2514,11.17778
2024-04-07 20:13:13.640000,4.983,3.0539,11.26667
2024-04-07 20:13:25.647000,4.9931,2.4597,11.53333
2024-04-07 20:13:29.649000,4.9955,2.2611,11.62222
2024-04-07 20:13:33.658000,4.9974,2.0623,11.71111
2024-04-07 20:13:37.662000,4.9984,1.913,11.77778
2024-04-07 20:13:45.667000,4.9999,1.5145,11.95556
2024-04-07 20:15:37.832000,0.5031,19.991,0.0
2024-04-07 20:15:41.908000,0.5777,19.9798,0.0
2024-04-07 20:15:49.912000,0.6521,19.964,0.0
2024-04-07 20:15:53.914000,0.7017,19.951,0.0
2024-04-07 20:15:57.917000,0.7511,19.936,0.0
2024-04-07 20:16:01.925000,0.8252,19.9098,0.0
2024-04-07 20:16:09.932000,0.8991,19.8791,0.0
2024-04-07 20:16:13.940000,0.9482,19.8562,0.0
2024-04-07 20:16:21.947000,1.0462,19.8043,0.0
2024-04-07 20:16:29.953000,1.1438,19.7445,0.08889
2024-04-07 20:16:33.955000,1.1924,19.7117,0.17778
2024-04-07 20:16:37.958000,1.2409,19.6769,0.26667
2024-04-07 20:16:41.959000,1.2893,19.6401,0.35556
2024-04-07 20:16:49.973000,1.3856,19.5606,0.53333
2024-04-07 20:16:53.974000,1.4336,19.5179,0.62222
2024-04-07 20:16:57.977000,1.4814,19.4733,0.71111
2024-04-07 20:17:01.986000,1.5172,19.4386,0.77778
2024-04-07 20:17:10.041000,1.624,19.3278,0.97778
2024-04-07 20:17:14.043000,1.6712,19.2754,1.06667
